FILE: /scratch/elieh5/Gr_sqr_WFSX/GrS_sqr2x2_1line_bands.out
LATTICE_VECTORS:
9.8243839   0.0000000   0.0000000
0.0000000   8.5082475   0.0000000
0.0000000   0.0000000  37.1732681
ATOMIC_COORDS:
x y z species
0.68125668 1.06590060 20.42313765 S
0.68219232 5.32106290 20.42274714 S
0.68063152 9.57524694 20.42352793 S
0.67827545 13.83007668 20.42034534 S
0.67864065 18.08214564 20.42016206 S
12.96078993 1.06581016 20.42340299 S
12.96174761 5.32124031 20.42294725 S
12.96010548 9.57543925 20.42350020 S
12.95749962 13.83045570 20.41995115 S
12.95819430 18.08214333 20.42034467 S
0.54797921 3.19162337 16.39108559 S
0.54865451 7.44797829 16.39128032 S
0.55026191 11.69903838 16.39014940 S
0.55030769 15.95464264 16.38776384 S
0.54978644 20.21072245 16.38991636 S
12.82948518 3.19171122 16.39122778 S
12.83024680 7.44804182 16.39116742 S
12.83216220 11.69900213 16.38982440 S
12.83212652 15.95528679 16.38738936 S
12.83143837 20.21074947 16.38988178 S

FILE: /scratch/elieh5/Gr_sqr_WFSX/GrS_sqr7x7_6line_bands.out
LATTICE_VECTORS:
34.3853423   0.0000000   0.0000000
0.0000000  29.7788664   0.0000000
0.0000000   0.0000000  37.1732681
ATOMIC_COORDS:
x y z species
1.18574378 1.80014102 18.80080352 C
1.18635859 6.05576974 18.79801662 C
1.18588364 10.30845811 18.80103701 C
1.18632191 14.56346818 18.79976399 C
1.18695824 18.81726248 18.79499146 C
1.18742803 23.07118944 18.79645801 C
1.18642740 27.32552189 18.79304834 C
6.16835424 1.77248098 18.69564483 C
6.16883643 6.02613312 18.70587452 C
6.16880415 10.28053984 18.70402295 C
6.16881142 14.53417665 18.69441742 C
6.16958739 18.78830835 18.70038290 C
6.17022341 23.04280930 18.70805320 C
